Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2018,01,16,06,00,00,6.34458
2018,01,16,06,30,00,6.49363
2018,01,16,07,00,00,6.00563
2018,01,16,07,30,00,6.48378
2018,01,16,08,00,00,6.04604
2018,01,16,08,30,00,6.45627
2018,01,16,09,00,00,9.18265
2018,01,16,09,30,00,15.58928
2018,01,16,10,00,00,21.64079
2018,01,16,10,30,00,32.59231
2018,01,16,11,00,00,33.75689
2018,01,16,11,30,00,45.53772
2018,01,16,12,00,00,55.37108
2018,01,16,12,30,00,54.64732
2018,01,16,13,00,00,35.86946
2018,01,16,13,30,00,37.50558
2018,01,16,14,00,00,53.20624
2018,01,16,14,30,00,55.75795
2018,01,16,15,00,00,26.05092
2018,01,16,15,30,00,9.93397
2018,01,16,16,00,00,5.91844
2018,01,16,16,30,00,5.32582
2018,01,16,17,00,00,5.38278
2018,01,16,17,30,00,5.35099
2018,01,16,18,00,00,5.16515
2018,01,16,18,30,00,4.78838
2018,01,16,19,00,00,5.21006
2018,01,16,19,30,00,5.17554
2018,01,16,20,00,00,5.03486
