Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2022,01,05,12,30,00,204.34591
2022,01,05,13,00,00,210.80742
2022,01,05,13,30,00,193.43991
2022,01,05,14,00,00,201.14768
2022,01,05,14,30,00,183.67511
2022,01,05,15,00,00,179.57256
2022,01,05,15,30,00,250.04253
2022,01,05,16,00,00,201.1315
2022,01,05,16,30,00,153.23403
2022,01,05,17,00,00,188.1854
2022,01,05,17,30,00,286.76356
2022,01,05,18,00,00,145.7726
2022,01,05,18,30,00,144.069
2022,01,05,19,00,00,251.95121
2022,01,05,19,30,00,217.14575
2022,01,05,20,00,00,214.11735
2022,01,05,20,30,00,229.08044
2022,01,05,21,00,00,253.30111
2022,01,05,21,30,00,282.30105
2022,01,05,22,00,00,292.65932
2022,01,05,22,30,00,303.52977
2022,01,05,23,00,00,324.22646
2022,01,05,23,30,00,336.23359
2022,01,06,00,00,00,328.22827
2022,01,06,00,30,00,336.59266
2022,01,06,01,00,00,338.71555
2022,01,06,01,30,00,334.81208
2022,01,06,02,00,00,334.04673
2022,01,06,02,30,00,330.84534
2022,01,06,03,00,00,335.1554
2022,01,06,03,30,00,337.49274
2022,01,06,04,00,00,334.98909
2022,01,06,04,30,00,339.26722
2022,01,06,05,00,00,339.43838
2022,01,06,05,30,00,340.13705
2022,01,06,06,00,00,324.79623
2022,01,06,06,30,00,332.97548
2022,01,06,07,00,00,334.21788
2022,01,06,07,30,00,329.48017
2022,01,06,08,00,00,329.14221
2022,01,06,08,30,00,332.70244
2022,01,06,09,00,00,333.51994
2022,01,06,09,30,00,323.48501
2022,01,06,10,00,00,316.49911
2022,01,06,10,30,00,311.35754
2022,01,06,11,00,00,311.57699
2022,01,06,11,30,00,307.05213
2022,01,06,12,00,00,308.90691
2022,01,06,12,30,00,314.82366
2022,01,06,13,00,00,299.60119
2022,01,06,13,30,00,292.76466
2022,01,06,14,00,00,301.65371
2022,01,06,14,30,00,294.91466
2022,01,06,15,00,00,287.2465
2022,01,06,15,30,00,283.92393
2022,01,06,16,00,00,278.61163
2022,01,06,16,30,00,277.52745
2022,01,06,17,00,00,272.13103
2022,01,06,17,30,00,274.78618
2022,01,06,18,00,00,279.74659
2022,01,06,18,30,00,282.06495
2022,01,06,19,00,00,279.6672
2022,01,06,19,30,00,284.83805
2022,01,06,20,00,00,287.1075
2022,01,06,20,30,00,283.53754
2022,01,06,21,00,00,287.93048
2022,01,06,21,30,00,291.74842
2022,01,06,22,00,00,302.04219
2022,01,06,22,30,00,188.17075
2022,01,06,23,00,00,335.83377
2022,01,06,23,30,00,336.21097
2022,01,07,00,00,00,338.16124
2022,01,07,00,30,00,340.82914
2022,01,07,01,00,00,337.29038
2022,01,07,01,30,00,333.86339
2022,01,07,02,00,00,324.55678
2022,01,07,02,30,00,321.00591
2022,01,07,03,00,00,318.6348
2022,01,07,03,30,00,314.29222
2022,01,07,04,00,00,314.33999
2022,01,07,04,30,00,313.90419
2022,01,07,05,00,00,320.25306
2022,01,07,05,30,00,315.08972
2022,01,07,06,00,00,318.74403
2022,01,07,06,30,00,319.80355
2022,01,07,07,00,00,327.51392
2022,01,07,07,30,00,325.57238
2022,01,07,08,00,00,331.35742
2022,01,07,08,30,00,324.36259
2022,01,07,09,00,00,317.622
2022,01,07,09,30,00,320.89355
2022,01,07,10,00,00,323.52692
2022,01,07,10,30,00,317.83202
2022,01,07,11,00,00,314.09627
2022,01,07,11,30,00,302.29045
2022,01,07,12,00,00,307.31993
2022,01,07,12,30,00,304.84443
2022,01,07,13,00,00,299.9307
2022,01,07,13,30,00,301.82105
2022,01,07,14,00,00,298.78777
2022,01,07,14,30,00,291.12153
2022,01,07,15,00,00,284.47414
2022,01,07,15,30,00,275.7169
2022,01,07,16,00,00,282.0025
2022,01,07,16,30,00,292.3747
2022,01,07,17,00,00,294.51712
2022,01,07,17,30,00,289.49886
2022,01,07,18,00,00,291.2512
2022,01,07,18,30,00,285.18258
2022,01,07,19,00,00,288.82486
