Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2013,06,03,00,30,00,0.00013
2013,06,03,01,00,00,0.00017
2013,06,03,01,30,00,0.00026
2013,06,03,02,00,00,0.00051
2013,06,03,02,30,00,0.0013
2013,06,03,03,00,00,0.0033
2013,06,03,03,30,00,0.00738
2013,06,03,04,00,00,0.01428
2013,06,03,04,30,00,0.02487
2013,06,03,05,00,00,0.04093
2013,06,03,05,30,00,0.06449
2013,06,03,06,00,00,0.09705
2013,06,03,06,30,00,0.14108
2013,06,03,07,00,00,0.19773
2013,06,03,07,30,00,0.26571
2013,06,03,08,00,00,0.34579
2013,06,03,08,30,00,0.42955
2013,06,03,09,00,00,0.51781
2013,06,03,09,30,00,0.60151
2013,06,03,10,00,00,0.67569
2013,06,03,10,30,00,0.74326
2013,06,03,11,00,00,0.79432
2013,06,03,11,30,00,0.66924
2013,06,03,12,00,00,0.4887
2013,06,03,12,30,00,0.69934
2013,06,03,13,00,00,0.79343
2013,06,03,13,30,00,0.75061
2013,06,03,14,00,00,0.6893
2013,06,03,14,30,00,0.46835
2013,06,03,15,00,00,0.51301
2013,06,03,15,30,00,0.36895
2013,06,03,16,00,00,0.33643
2013,06,03,16,30,00,0.26761
2013,06,03,17,00,00,0.20411
2013,06,03,17,30,00,0.15098
2013,06,03,18,00,00,0.10437
2013,06,03,18,30,00,0.06595
2013,06,03,19,00,00,0.03372
2013,06,03,19,30,00,0.02397
2013,06,03,20,00,00,0.01577
2013,06,03,20,30,00,0.00857
2013,06,03,21,00,00,0.00366
2013,06,03,21,30,00,0.0018
2013,06,03,22,00,00,0.00074
2013,06,03,22,30,00,0.00038
2013,06,03,23,00,00,0.00023
2013,06,03,23,30,00,0.00018
2013,06,04,00,00,00,0.00015
2013,06,04,00,30,00,0.00014
2013,06,04,01,00,00,0.00024
2013,06,04,01,30,00,0.00035
2013,06,04,02,00,00,0.0006
2013,06,04,02,30,00,0.00108
2013,06,04,03,00,00,0.00226
2013,06,04,03,30,00,0.00435
2013,06,04,04,00,00,0.0082
2013,06,04,04,30,00,0.01266
2013,06,04,05,00,00,0.02163
2013,06,04,05,30,00,0.03138
2013,06,04,06,00,00,0.04553
2013,06,04,06,30,00,0.05376
2013,06,04,07,00,00,0.08378
2013,06,04,07,30,00,0.11807
2013,06,04,08,00,00,0.14895
2013,06,04,08,30,00,0.16064
2013,06,04,09,00,00,0.20413
2013,06,04,09,30,00,0.38165
2013,06,04,10,00,00,0.45996
2013,06,04,10,30,00,0.69895
2013,06,04,11,00,00,0.83159
2013,06,04,11,30,00,0.85846
2013,06,04,12,00,00,0.86955
2013,06,04,12,30,00,0.85794
2013,06,04,13,00,00,0.82185
2013,06,04,13,30,00,0.7692
2013,06,04,14,00,00,0.67304
2013,06,04,14,30,00,0.49527
2013,06,04,15,00,00,0.20642
2013,06,04,15,30,00,0.33185
2013,06,04,16,00,00,0.30215
2013,06,04,16,30,00,0.21921
2013,06,04,17,00,00,0.14588
2013,06,04,17,30,00,0.16035
2013,06,04,18,00,00,0.11044
2013,06,04,18,30,00,0.07186
2013,06,04,19,00,00,0.04698
2013,06,04,19,30,00,0.02854
2013,06,04,20,00,00,0.0169
2013,06,04,20,30,00,0.00938
2013,06,04,21,00,00,0.0046
2013,06,04,21,30,00,0.00208
2013,06,04,22,00,00,0.00083
2013,06,04,22,30,00,0.00037
2013,06,04,23,00,00,0.00021
2013,06,04,23,30,00,0.00016
2013,06,05,00,00,00,0.00013
2013,06,05,00,30,00,0.00015
2013,06,05,01,00,00,0.00026
2013,06,05,01,30,00,0.00032
2013,06,05,02,00,00,0.00064
2013,06,05,02,30,00,0.00161
2013,06,05,03,00,00,0.00391
2013,06,05,03,30,00,0.00797
2013,06,05,04,00,00,0.01494
2013,06,05,04,30,00,0.02665
2013,06,05,05,00,00,0.04472
2013,06,05,05,30,00,0.06987
2013,06,05,06,00,00,0.1061
2013,06,05,06,30,00,0.15491
2013,06,05,07,00,00,0.21575
2013,06,05,07,30,00,0.28598
2013,06,05,08,00,00,0.3651
2013,06,05,08,30,00,0.45246
2013,06,05,09,00,00,0.54419
2013,06,05,09,30,00,0.63203
2013,06,05,10,00,00,0.70943
2013,06,05,10,30,00,0.76299
2013,06,05,11,00,00,0.84147
2013,06,05,11,30,00,0.59146
2013,06,05,12,00,00,0.51148
2013,06,05,12,30,00,0.52819
2013,06,05,13,00,00,0.77856
2013,06,05,13,30,00,0.57377
2013,06,05,14,00,00,0.7787
2013,06,05,14,30,00,0.66264
2013,06,05,15,00,00,0.50004
2013,06,05,15,30,00,0.40439
2013,06,05,16,00,00,0.27181
2013,06,05,16,30,00,0.2403
2013,06,05,17,00,00,0.13777
2013,06,05,17,30,00,0.11601
2013,06,05,18,00,00,0.07631
2013,06,05,18,30,00,0.06533
2013,06,05,19,00,00,0.04182
2013,06,05,19,30,00,0.02783
2013,06,05,20,00,00,0.0161
2013,06,05,20,30,00,0.0083
2013,06,05,21,00,00,0.0032
2013,06,05,21,30,00,0.00142
2013,06,05,22,00,00,0.00079
2013,06,05,22,30,00,0.00037
2013,06,05,23,00,00,0.0002
2013,06,05,23,30,00,0.00016
2013,06,06,00,00,00,0.00017
2013,06,06,00,30,00,0.0002
2013,06,06,01,00,00,0.00022
2013,06,06,01,30,00,0.00028
2013,06,06,02,00,00,0.00047
2013,06,06,02,30,00,0.00069
2013,06,06,03,00,00,0.0011
2013,06,06,03,30,00,0.00401
